title,type,question,A,B,C,D,answer,image
F5 Chp 3,radio,NegeriSembilan_Q23,A,B,C,D,D,Negeri Sembilan/Picture23.png
F5 Chp 3,radio,JohorSet_Q24,A,B,C,D,D,Johor Set 1/Picture24.png
F5 Chp 3,radio,JohorSet_Q24,A,B,C,D,C,Johor Set 2/Picture24.png
F5 Chp 3,radio,NegeriSembilan_Q24,A,B,C,D,B,Negeri Sembilan/Picture24.png
F5 Chp 3,radio,JohorSet_Q25,A,B,C,D,A,Johor Set 1/Picture25.png
F5 Chp 3,radio,JohorSet_Q25,A,B,C,D,B,Johor Set 2/Picture25.png
F5 Chp 3,radio,Kelantan_Q25,A,B,C,D,D,Kelantan/Picture25.png
F5 Chp 3,radio,NegeriSembilan_Q25,A,B,C,D,D,Negeri Sembilan/Picture25.png
F5 Chp 3,radio,Perlis_Q25,A,B,C,D,B,Perlis/Picture25.png
F5 Chp 3,radio,Selangor_Q25,A,B,C,D,B,Selangor/Picture25.png
F5 Chp 3,radio,JohorSet_Q26,A,B,C,D,D,Johor Set 1/Picture26.png
F5 Chp 3,radio,JohorSet_Q26,A,B,C,D,C,Johor Set 2/Picture26.png
F5 Chp 3,radio,Kedah_Q26,A,B,C,D,D,Kedah/Picture26.png
F5 Chp 3,radio,Kelantan_Q26,A,B,C,D,C,Kelantan/Picture26.png
F5 Chp 3,radio,Perlis_Q26,A,B,C,D,A,Perlis/Picture26.png
F5 Chp 3,radio,Selangor_Q26,A,B,C,D,C,Selangor/Picture26.png
F5 Chp 3,radio,Terengganu_Q26,A,B,C,D,B,Terengganu/Picture26.png
F5 Chp 3,radio,Kedah_Q27,A,B,C,D,C,Kedah/Picture27.png
F5 Chp 3,radio,Kelantan_Q27,A,B,C,D,B,Kelantan/Picture27.png
F5 Chp 3,radio,Perak_Q27,A,B,C,D,C,Perak/Picture27.png
F5 Chp 3,radio,Perlis_Q27,A,B,C,D,C,Perlis/Picture27.png
F5 Chp 3,radio,Selangor_Q27,A,B,C,D,B,Selangor/Picture27.png
F5 Chp 3,radio,Terengganu_Q27,A,B,C,D,C,Terengganu/Picture27.png
F5 Chp 3,radio,Kedah_Q28,A,B,C,D,B,Kedah/Picture28.png
F5 Chp 3,radio,Pahang_Q28,A,B,C,D,D,Pahang/Picture28.png
F5 Chp 3,radio,Perak_Q28,A,B,C,D,A,Perak/Picture28.png
F5 Chp 3,radio,Pahang_Q29,A,B,C,D,D,Pahang/Picture29.png
F5 Chp 3,radio,KelantanYik_Q30,A,B,C,D,A,Kelantan YIK/Picture30.png
F5 Chp 3,radio,Pahang_Q30,A,B,C,D,A,Pahang/Picture30.png
