title,type,question,A,B,C,D,answer,image
F5 Chp 4,radio,JohorSet_Q27,A,B,C,D,A,Johor Set 1/Picture27.png
F5 Chp 4,radio,JohorSet_Q27,A,B,C,D,B,Johor Set 2/Picture27.png
F5 Chp 4,radio,NegeriSembilan_Q27,A,B,C,D,C,Negeri Sembilan/Picture27.png
F5 Chp 4,radio,JohorSet_Q28,A,B,C,D,C,Johor Set 1/Picture28.png
F5 Chp 4,radio,JohorSet_Q28,A,B,C,D,D,Johor Set 2/Picture28.png
F5 Chp 4,radio,Kelantan_Q28,A,B,C,D,B,Kelantan/Picture28.png
F5 Chp 4,radio,NegeriSembilan_Q28,A,B,C,D,C,Negeri Sembilan/Picture28.png
F5 Chp 4,radio,Perlis_Q28,A,B,C,D,A,Perlis/Picture28.png
F5 Chp 4,radio,Selangor_Q28,A,B,C,D,C,Selangor/Picture28.png
F5 Chp 4,radio,Terengganu_Q28,A,B,C,D,A,Terengganu/Picture28.png
F5 Chp 4,radio,JohorSet_Q29,A,B,C,D,B,Johor Set 1/Picture29.png
F5 Chp 4,radio,JohorSet_Q29,A,B,C,D,C,Johor Set 2/Picture29.png
F5 Chp 4,radio,Kedah_Q29,A,B,C,D,C,Kedah/Picture29.png
F5 Chp 4,radio,Kelantan_Q29,A,B,C,D,B,Kelantan/Picture29.png
F5 Chp 4,radio,Perak_Q29,A,B,C,D,C,Perak/Picture29.png
F5 Chp 4,radio,Perlis_Q29,A,B,C,D,C,Perlis/Picture29.png
F5 Chp 4,radio,Selangor_Q29,A,B,C,D,B,Selangor/Picture29.png
F5 Chp 4,radio,Terengganu_Q29,A,B,C,D,B,Terengganu/Picture29.png
F5 Chp 4,radio,JohorSet_Q30,A,B,C,D,D,Johor Set 1/Picture30.png
F5 Chp 4,radio,JohorSet_Q30,A,B,C,D,B,Johor Set 2/Picture30.png
F5 Chp 4,radio,Kedah_Q30,A,B,C,D,D,Kedah/Picture30.png
F5 Chp 4,radio,Kelantan_Q30,A,B,C,D,D,Kelantan/Picture30.png
F5 Chp 4,radio,NegeriSembilan_Q30,A,B,C,D,A,Negeri Sembilan/Picture30.png
F5 Chp 4,radio,Perak_Q30,A,B,C,D,B,Perak/Picture30.png
F5 Chp 4,radio,Perlis_Q30,A,B,C,D,A,Perlis/Picture30.png
F5 Chp 4,radio,Selangor_Q30,A,B,C,D,B,Selangor/Picture30.png
F5 Chp 4,radio,Terengganu_Q30,A,B,C,D,B,Terengganu/Picture30.png
F5 Chp 4,radio,Kedah_Q31,A,B,C,D,D,Kedah/Picture31.png
F5 Chp 4,radio,Kelantan_Q31,A,B,C,D,A,Kelantan/Picture31.png
F5 Chp 4,radio,NegeriSembilan_Q31,A,B,C,D,A,Negeri Sembilan/Picture31.png
F5 Chp 4,radio,Pahang_Q31,A,B,C,D,A,Pahang/Picture31.png
F5 Chp 4,radio,Perak_Q31,A,B,C,D,A,Perak/Picture31.png
F5 Chp 4,radio,Perlis_Q31,A,B,C,D,D,Perlis/Picture31.png
F5 Chp 4,radio,Selangor_Q31,A,B,C,D,C,Selangor/Picture31.png
F5 Chp 4,radio,Kedah_Q32,A,B,C,D,A,Kedah/Picture32.png
F5 Chp 4,radio,KelantanYik_Q32,A,B,C,D,C,Kelantan YIK/Picture32.png
F5 Chp 4,radio,Pahang_Q32,A,B,C,D,B,Pahang/Picture32.png
F5 Chp 4,radio,Perak_Q32,A,B,C,D,D,Perak/Picture32.png
F5 Chp 4,radio,Perlis_Q32,A,B,C,D,B,Perlis/Picture32.png
F5 Chp 4,radio,KelantanYik_Q33,A,B,C,D,D,Kelantan YIK/Picture33.png
F5 Chp 4,radio,NegeriSembilan_Q33,A,B,C,D,B,Negeri Sembilan/Picture33.png
F5 Chp 4,radio,Pahang_Q33,A,B,C,D,D,Pahang/Picture33.png
F5 Chp 4,radio,KelantanYik_Q34,A,B,C,D,C,Kelantan YIK/Picture34.png
