title,type,question,A,B,C,D,answer,image
F4 Chp 5,radio,Perlis_Q06,A,B,C,D,C,Perlis/Picture6.png
F4 Chp 5,radio,Kelantan_Q07,A,B,C,D,D,Kelantan/Picture7.png
F4 Chp 5,radio,Kelantan_Q08,A,B,C,D,C,Kelantan/Picture8.png
F4 Chp 5,radio,Perlis_Q08,A,B,C,D,D,Perlis/Picture8.png
F4 Chp 5,radio,Terengganu_Q08,A,B,C,D,B,Terengganu/Picture8.png
F4 Chp 5,radio,JohorSet_Q09,A,B,C,D,C,Johor Set 1/Picture9.png
F4 Chp 5,radio,JohorSet_Q09,A,B,C,D,A,Johor Set 2/Picture9.png
F4 Chp 5,radio,Perlis_Q09,A,B,C,D,B,Perlis/Picture9.png
F4 Chp 5,radio,Selangor_Q09,A,B,C,D,A,Selangor/Picture9.png
F4 Chp 5,radio,Terengganu_Q09,A,B,C,D,C,Terengganu/Picture9.png
F4 Chp 5,radio,JohorSet_Q10,A,B,C,D,A,Johor Set 1/Picture10.png
F4 Chp 5,radio,JohorSet_Q10,A,B,C,D,D,Johor Set 2/Picture10.png
F4 Chp 5,radio,NegeriSembilan_Q10,A,B,C,D,D,Negeri Sembilan/Picture10.png
F4 Chp 5,radio,Perak_Q10,A,B,C,D,C,Perak/Picture10.png
F4 Chp 5,radio,Perlis_Q10,A,B,C,D,B,Perlis/Picture10.png
F4 Chp 5,radio,Selangor_Q10,A,B,C,D,D,Selangor/Picture10.png
F4 Chp 5,radio,Terengganu_Q10,A,B,C,D,B,Terengganu/Picture10.png
F4 Chp 5,radio,JohorSet_Q11,A,B,C,D,D,Johor Set 1/Picture11.png
F4 Chp 5,radio,JohorSet_Q11,A,B,C,D,A,Johor Set 2/Picture11.png
F4 Chp 5,radio,Kedah_Q11,A,B,C,D,A,Kedah/Picture11.png
F4 Chp 5,radio,KelantanYik_Q11,A,B,C,D,B,Kelantan YIK/Picture11.png
F4 Chp 5,radio,Perak_Q11,A,B,C,D,D,Perak/Picture11.png
F4 Chp 5,radio,Terengganu_Q11,A,B,C,D,D,Terengganu/Picture11.png
F4 Chp 5,radio,Kedah_Q12,A,B,C,D,B,Kedah/Picture12.png
F4 Chp 5,radio,KelantanYik_Q12,A,B,C,D,A,Kelantan YIK/Picture12.png
F4 Chp 5,radio,NegeriSembilan_Q12,A,B,C,D,B,Negeri Sembilan/Picture12.png
F4 Chp 5,radio,NegeriSembilan_Q13,A,B,C,D,C,Negeri Sembilan/Picture13.png
F4 Chp 5,radio,Pahang_Q13,A,B,C,D,A,Pahang/Picture13.png
F4 Chp 5,radio,Pahang_Q14,A,B,C,D,C,Pahang/Picture14.png
F4 Chp 5,radio,Pahang_Q15,A,B,C,D,A,Pahang/Picture15.png
