title,type,question,A,B,C,D,answer,image
F4 Chp 6,radio,Kelantan_Q09,A,B,C,D,B,Kelantan/Picture9.png
F4 Chp 6,radio,Kelantan_Q10,A,B,C,D,A,Kelantan/Picture10.png
F4 Chp 6,radio,NegeriSembilan_Q11,A,B,C,D,D,Negeri Sembilan/Picture11.png
F4 Chp 6,radio,Perlis_Q11,A,B,C,D,A,Perlis/Picture11.png
F4 Chp 6,radio,Selangor_Q11,A,B,C,D,D,Selangor/Picture11.png
F4 Chp 6,radio,JohorSet_Q12,A,B,C,D,B,Johor Set 1/Picture12.png
F4 Chp 6,radio,JohorSet_Q12,A,B,C,D,D,Johor Set 2/Picture12.png
F4 Chp 6,radio,Perak_Q12,A,B,C,D,B,Perak/Picture12.png
F4 Chp 6,radio,Terengganu_Q12,A,B,C,D,A,Terengganu/Picture12.png
F4 Chp 6,radio,Kedah_Q13,A,B,C,D,A,Kedah/Picture13.png
F4 Chp 6,radio,KelantanYik_Q13,A,B,C,D,A,Kelantan YIK/Picture13.png
F4 Chp 6,radio,Perak_Q13,A,B,C,D,A,Perak/Picture13.png
F4 Chp 6,radio,KelantanYik_Q14,A,B,C,D,D,Kelantan YIK/Picture14.png
F4 Chp 6,radio,NegeriSembilan_Q15,A,B,C,D,B,Negeri Sembilan/Picture15.png
F4 Chp 6,radio,Pahang_Q16,A,B,C,D,D,Pahang/Picture16.png
F4 Chp 6,radio,Pahang_Q17,A,B,C,D,A,Pahang/Picture17.png
