title,type,question,A,B,C,D,answer,image
F5 Chp 2,radio,JohorSet_Q21,A,B,C,D,C,Johor Set 1/Picture21.png
F5 Chp 2,radio,JohorSet_Q21,A,B,C,D,A,Johor Set 2/Picture21.png
F5 Chp 2,radio,NegeriSembilan_Q21,A,B,C,D,A,Negeri Sembilan/Picture21.png
F5 Chp 2,radio,JohorSet_Q22,A,B,C,D,B,Johor Set 1/Picture22.png
F5 Chp 2,radio,JohorSet_Q22,A,B,C,D,B,Johor Set 2/Picture22.png
F5 Chp 2,radio,NegeriSembilan_Q22,A,B,C,D,C,Negeri Sembilan/Picture22.png
F5 Chp 2,radio,JohorSet_Q23,A,B,C,D,A,Johor Set 1/Picture23.png
F5 Chp 2,radio,JohorSet_Q23,A,B,C,D,A,Johor Set 2/Picture23.png
F5 Chp 2,radio,Kedah_Q23,A,B,C,D,D,Kedah/Picture23.png
F5 Chp 2,radio,Kelantan_Q23,A,B,C,D,C,Kelantan/Picture23.png
F5 Chp 2,radio,Perlis_Q23,A,B,C,D,B,Perlis/Picture23.png
F5 Chp 2,radio,Selangor_Q23,A,B,C,D,C,Selangor/Picture23.png
F5 Chp 2,radio,Terengganu_Q23,A,B,C,D,A,Terengganu/Picture23.png
F5 Chp 2,radio,Kedah_Q24,A,B,C,D,D,Kedah/Picture24.png
F5 Chp 2,radio,Perlis_Q24,A,B,C,D,D,Perlis/Picture24.png
F5 Chp 2,radio,Selangor_Q24,A,B,C,D,B,Selangor/Picture24.png
F5 Chp 2,radio,Terengganu_Q24,A,B,C,D,A,Terengganu/Picture24.png
F5 Chp 2,radio,Kedah_Q25,A,B,C,D,A,Kedah/Picture25.png
F5 Chp 2,radio,Terengganu_Q25,A,B,C,D,B,Terengganu/Picture25.png
F5 Chp 2,radio,KelantanYik_Q26,A,B,C,D,B,Kelantan YIK/Picture26.png
F5 Chp 2,radio,Pahang_Q26,A,B,C,D,C,Pahang/Picture26.png
F5 Chp 2,radio,KelantanYik_Q27,A,B,C,D,B,Kelantan YIK/Picture27.png
F5 Chp 2,radio,Pahang_Q27,A,B,C,D,C,Pahang/Picture27.png
F5 Chp 2,radio,KelantanYik_Q28,A,B,C,D,D,Kelantan YIK/Picture28.png
F5 Chp 2,radio,KelantanYik_Q29,A,B,C,D,A,Kelantan YIK/Picture29.png
