title,type,question,A,B,C,D,answer,image
F5 Chp 1,radio,NegeriSembilan_Q19,A,B,C,D,D,Negeri Sembilan/Picture19.png
F5 Chp 1,radio,JohorSet_Q20,A,B,C,D,A,Johor Set 1/Picture20.png
F5 Chp 1,radio,JohorSet_Q20,A,B,C,D,B,Johor Set 2/Picture20.png
F5 Chp 1,radio,NegeriSembilan_Q20,A,B,C,D,B,Negeri Sembilan/Picture20.png
F5 Chp 1,radio,Kedah_Q21,A,B,C,D,D,Kedah/Picture21.png
F5 Chp 1,radio,Perlis_Q21,A,B,C,D,D,Perlis/Picture21.png
F5 Chp 1,radio,Kedah_Q22,A,B,C,D,C,Kedah/Picture22.png
F5 Chp 1,radio,Kelantan_Q22,A,B,C,D,D,Kelantan/Picture22.png
F5 Chp 1,radio,Perak_Q22,A,B,C,D,B,Perak/Picture22.png
F5 Chp 1,radio,Perlis_Q22,A,B,C,D,C,Perlis/Picture22.png
F5 Chp 1,radio,Selangor_Q22,A,B,C,D,D,Selangor/Picture22.png
F5 Chp 1,radio,Terengganu_Q22,A,B,C,D,D,Terengganu/Picture22.png
F5 Chp 1,radio,KelantanYik_Q23,A,B,C,D,D,Kelantan YIK/Picture23.png
F5 Chp 1,radio,Perak_Q23,A,B,C,D,C,Perak/Picture23.png
F5 Chp 1,radio,Kelantan_Q24,A,B,C,D,B,Kelantan/Picture24.png
F5 Chp 1,radio,KelantanYik_Q24,A,B,C,D,A,Kelantan YIK/Picture24.png
F5 Chp 1,radio,KelantanYik_Q25,A,B,C,D,A,Kelantan YIK/Picture25.png
F5 Chp 1,radio,Pahang_Q25,A,B,C,D,C,Pahang/Picture25.png
