title,type,question,A,B,C,D,answer,image
F5 Chp 5,radio,NegeriSembilan_Q26,A,B,C,D,B,Negeri Sembilan/Picture26.png
F5 Chp 5,radio,JohorSet_Q31,A,B,C,D,A,Johor Set 1/Picture31.png
F5 Chp 5,radio,JohorSet_Q31,A,B,C,D,B,Johor Set 2/Picture31.png
F5 Chp 5,radio,Terengganu_Q31,A,B,C,D,A,Terengganu/Picture31.png
F5 Chp 5,radio,JohorSet_Q32,A,B,C,D,B,Johor Set 1/Picture32.png
F5 Chp 5,radio,JohorSet_Q32,A,B,C,D,A,Johor Set 2/Picture32.png
F5 Chp 5,radio,Kelantan_Q32,A,B,C,D,B,Kelantan/Picture32.png
F5 Chp 5,radio,Selangor_Q32,A,B,C,D,C,Selangor/Picture32.png
F5 Chp 5,radio,Terengganu_Q32,A,B,C,D,C,Terengganu/Picture32.png
F5 Chp 5,radio,JohorSet_Q33,A,B,C,D,B,Johor Set 1/Picture33.png
F5 Chp 5,radio,JohorSet_Q33,A,B,C,D,D,Johor Set 2/Picture33.png
F5 Chp 5,radio,Kedah_Q33,A,B,C,D,B,Kedah/Picture33.png
F5 Chp 5,radio,Kelantan_Q33,A,B,C,D,B,Kelantan/Picture33.png
F5 Chp 5,radio,Perlis_Q33,A,B,C,D,C,Perlis/Picture33.png
F5 Chp 5,radio,Selangor_Q33,A,B,C,D,C,Selangor/Picture33.png
F5 Chp 5,radio,Terengganu_Q33,A,B,C,D,B,Terengganu/Picture33.png
F5 Chp 5,radio,Kedah_Q34,A,B,C,D,C,Kedah/Picture34.png
F5 Chp 5,radio,Kelantan_Q34,A,B,C,D,C,Kelantan/Picture34.png
F5 Chp 5,radio,NegeriSembilan_Q34,A,B,C,D,A,Negeri Sembilan/Picture34.png
F5 Chp 5,radio,Pahang_Q34,A,B,C,D,D,Pahang/Picture34.png
F5 Chp 5,radio,Perlis_Q34,A,B,C,D,D,Perlis/Picture34.png
F5 Chp 5,radio,Selangor_Q34,A,B,C,D,A,Selangor/Picture34.png
F5 Chp 5,radio,KelantanYik_Q35,A,B,C,D,B,Kelantan YIK/Picture35.png
F5 Chp 5,radio,Pahang_Q35,A,B,C,D,C,Pahang/Picture35.png
F5 Chp 5,radio,KelantanYik_Q36,A,B,C,D,D,Kelantan YIK/Picture36.png
