title,type,question,A,B,C,D,answer,image
F4 Chp 9,radio,JohorSet_Q18,A,B,C,D,D,Johor Set 1/Picture18.png
F4 Chp 9,radio,JohorSet_Q18,A,B,C,D,B,Johor Set 2/Picture18.png
F4 Chp 9,radio,NegeriSembilan_Q18,A,B,C,D,B,Negeri Sembilan/Picture18.png
F4 Chp 9,radio,JohorSet_Q19,A,B,C,D,C,Johor Set 1/Picture19.png
F4 Chp 9,radio,JohorSet_Q19,A,B,C,D,B,Johor Set 2/Picture19.png
F4 Chp 9,radio,Kedah_Q19,A,B,C,D,A,Kedah/Picture19.png
F4 Chp 9,radio,Perlis_Q19,A,B,C,D,A,Perlis/Picture19.png
F4 Chp 9,radio,Kelantan_Q20,A,B,C,D,B,Kelantan/Picture20.png
F4 Chp 9,radio,Perak_Q20,A,B,C,D,D,Perak/Picture20.png
F4 Chp 9,radio,Perlis_Q20,A,B,C,D,A,Perlis/Picture20.png
F4 Chp 9,radio,Selangor_Q20,A,B,C,D,C,Selangor/Picture20.png
F4 Chp 9,radio,Terengganu_Q20,A,B,C,D,D,Terengganu/Picture20.png
F4 Chp 9,radio,Kelantan_Q21,A,B,C,D,B,Kelantan/Picture21.png
F4 Chp 9,radio,KelantanYik_Q21,A,B,C,D,B,Kelantan YIK/Picture21.png
F4 Chp 9,radio,Perak_Q21,A,B,C,D,C,Perak/Picture21.png
F4 Chp 9,radio,Selangor_Q21,A,B,C,D,A,Selangor/Picture21.png
F4 Chp 9,radio,Terengganu_Q21,A,B,C,D,D,Terengganu/Picture21.png
F4 Chp 9,radio,KelantanYik_Q22,A,B,C,D,D,Kelantan YIK/Picture22.png
F4 Chp 9,radio,Pahang_Q24,A,B,C,D,D,Pahang/Picture24.png
